date_and_time,lat,lon,speed
18-07-27 11:14:55.600,12.358365155,76.596036665,0
18-07-27 11:14:55.800,12.358365131667,76.596036696667,0
18-07-27 11:14:56.000,12.35836499,76.596036788333,0
18-07-27 11:14:56.200,12.358364835,76.59603687,0
18-07-27 11:14:56.400,12.358365053333,76.59603667,0
18-07-27 11:14:56.600,12.358364948333,76.596036655,0
18-07-27 11:14:56.800,12.358364781667,76.596036676667,0
18-07-27 11:14:57.000,12.358364521667,76.596036671667,0
18-07-27 11:14:57.200,12.358364313333,76.596036698333,0
18-07-27 11:14:57.400,12.35836414,76.59603676,0
18-07-27 11:14:57.600,12.358364275,76.59603665,0
18-07-27 11:14:57.800,12.358364228333,76.596036671667,0
18-07-27 11:14:58.000,12.358364068333,76.596036713333,0
18-07-27 11:14:58.200,12.358363923333,76.59603675,0
18-07-27 11:14:58.400,12.358364151667,76.596036561667,1
18-07-27 11:14:58.600,12.358363521667,76.596036773333,0
18-07-27 11:14:58.800,12.3583631,76.596036825,1
18-07-27 11:15:00.000,12.35836103,76.59603743,1
18-07-27 11:15:00.200,12.358361026667,76.59603743,1
18-07-27 11:15:00.400,12.358361085,76.596037016667,1
18-07-27 11:15:00.600,12.358361526667,76.596036716667,1
18-07-27 11:15:00.800,12.358361528333,76.596036185,2
18-07-27 11:15:01.000,12.358361465,76.5960354,2
18-07-27 11:15:01.200,12.35836127,76.596034996667,1
18-07-27 11:15:01.400,12.358361043333,76.59603479,1
18-07-27 11:15:01.600,12.358360931667,76.596034453333,0
18-07-27 11:15:01.800,12.358360583333,76.596034158333,1
18-07-27 11:15:02.000,12.35835989,76.596033906667,2
18-07-27 11:15:02.200,12.358359373333,76.596033866667,1
18-07-27 11:15:02.400,12.358358416667,76.59603413,2
18-07-27 11:15:02.600,12.358357861667,76.596034268333,2
18-07-27 11:15:02.800,12.358357481667,76.596034418333,1
18-07-27 11:15:03.000,12.358357345,76.596034528333,0
18-07-27 11:15:03.200,12.358357406667,76.596034666667,1
18-07-27 11:15:03.400,12.358357765,76.596034325,2
18-07-27 11:15:03.600,12.358358041667,76.596033935,1
18-07-27 11:15:03.800,12.358358045,76.596033806667,0
18-07-27 11:15:04.000,12.358357835,76.59603377,1
18-07-27 11:15:04.200,12.358357518333,76.596033611667,1
18-07-27 11:15:04.400,12.358357781667,76.596033416667,1
18-07-27 11:15:04.600,12.358357848333,76.596033268333,1
18-07-27 11:15:04.800,12.35835786,76.596033211667,0
18-07-27 11:15:05.000,12.358357905,76.596033178333,0
18-07-27 11:15:05.200,12.358357931667,76.596033141667,0
18-07-27 11:15:05.400,12.358357901667,76.596033056667,0
18-07-27 11:15:05.600,12.358357836667,76.59603277,1
18-07-27 11:15:05.800,12.358357795,76.596032591667,0
18-07-27 11:15:06.000,12.358357781667,76.596032413333,0
18-07-27 11:15:06.200,12.358357871667,76.596032181667,1
18-07-27 11:15:06.400,12.358357851667,76.596032096667,0
18-07-27 11:15:06.600,12.358357808333,76.596032081667,0
18-07-27 11:15:06.800,12.358357768333,76.59603216,1
18-07-27 11:15:07.000,12.358357681667,76.596032388333,1
18-07-27 11:15:07.200,12.358357475,76.596032638333,1
18-07-27 11:15:07.400,12.358357036667,76.596032768333,1
18-07-27 11:15:07.600,12.358356781667,76.596033055,1
18-07-27 11:15:07.800,12.358356428333,76.596033148333,1
18-07-27 11:15:08.000,12.358356091667,76.596033021667,1
18-07-27 11:15:08.200,12.358355658333,76.596032755,1
18-07-27 11:15:08.400,12.358355295,76.596032583333,1
18-07-27 11:15:08.600,12.358354996667,76.596032343333,1
18-07-27 11:15:08.800,12.358354801667,76.596031966667,1
18-07-27 11:15:09.000,12.35835431,76.596031481667,2
18-07-27 11:15:09.200,12.358353328333,76.596031173333,2
18-07-27 11:15:09.400,12.358352146667,76.596030906667,2
18-07-27 11:15:09.600,12.35835091,76.596030961667,3
18-07-27 11:15:09.800,12.35834947,76.596030983333,4
18-07-27 11:15:10.000,12.35834785,76.596030971667,4
18-07-27 11:15:10.200,12.358346545,76.596030798333,3
18-07-27 11:15:10.400,12.35834509,76.596030275,3
18-07-27 11:15:10.600,12.358343548333,76.59602993,3
18-07-27 11:15:10.800,12.358342126667,76.596029626667,3
18-07-27 11:15:11.000,12.358340216667,76.596029593333,4
18-07-27 11:15:11.200,12.358338453333,76.596029463333,4
18-07-27 11:15:11.400,12.358337131667,76.596029253333,2
18-07-27 11:15:11.600,12.35833497,76.596028705,4
18-07-27 11:15:11.800,12.358333673333,76.596028298333,3
18-07-27 11:15:12.000,12.358332395,76.596028066667,2
18-07-27 11:15:12.200,12.358331258333,76.596028108333,2
18-07-27 11:15:12.400,12.358329703333,76.596027945,3
18-07-27 11:15:12.600,12.358327153333,76.59602749,6
18-07-27 11:15:12.800,12.3583261,76.59602738,3
18-07-27 11:15:13.000,12.358323993333,76.596026803333,5
18-07-27 11:15:13.200,12.358322866667,76.596026781667,4
18-07-27 11:15:13.400,12.358320163333,76.59602603,4
18-07-27 11:15:13.600,12.358318331667,76.596025685,4
18-07-27 11:15:13.800,12.35831618,76.596025576667,4
18-07-27 11:15:14.000,12.358314178333,76.596025408333,4
18-07-27 11:15:14.200,12.358312151667,76.596025465,4
18-07-27 11:15:14.400,12.358311036667,76.596025438333,2
18-07-27 11:15:14.600,12.358309365,76.596025326667,3
18-07-27 11:15:14.800,12.358308061667,76.596024976667,2
18-07-27 11:15:15.000,12.358307178333,76.5960247,1
18-07-27 11:15:15.200,12.358305553333,76.596024981667,5
18-07-27 11:15:15.400,12.358303965,76.596025721667,5
18-07-27 11:15:15.600,12.358302196667,76.596026708333,5
18-07-27 11:15:15.800,12.358300636667,76.596027593333,4
18-07-27 11:15:16.000,12.358298798333,76.596028688333,5
18-07-27 11:15:16.200,12.358296816667,76.596029196667,5
18-07-27 11:15:16.400,12.358295255,76.596029553333,4
18-07-27 11:15:16.600,12.358294711667,76.596031095,5
18-07-27 11:15:17.200,12.358286808333,76.596031583333,12
18-07-27 11:15:17.400,12.358286725,76.596033585,7
18-07-27 11:15:17.600,12.358287733333,76.596036155,9
18-07-27 11:15:17.800,12.358286435,76.596037668333,6
18-07-27 11:15:18.000,12.358284765,76.596037431667,3
18-07-27 11:15:18.800,12.358279648333,76.596041456667,3
18-07-27 11:15:19.000,12.35827676,76.596036736667,6
18-07-27 11:15:19.200,12.358272926667,76.59603719,8
18-07-27 11:15:20.000,12.358271331667,76.59603411,6
18-07-27 11:15:20.200,12.35826912,76.596032288333,7
18-07-27 11:15:20.600,12.358265221667,76.596026898333,7
18-07-27 11:15:20.800,12.358263791667,76.596023565,8
18-07-27 11:15:21.000,12.358261283333,76.596016131667,11
18-07-27 11:15:21.200,12.358262888333,76.596032068333,3
18-07-27 11:15:21.400,12.358262821667,76.596036155,4
18-07-27 11:15:21.600,12.358260346667,76.596030041667,3
18-07-27 11:15:21.800,12.358257913333,76.596027011667,4
18-07-27 11:15:22.000,12.358256306667,76.59602511,3
18-07-27 11:15:22.200,12.358255436667,76.596022326667,2
18-07-27 11:15:22.400,12.358253368333,76.596020388333,4
18-07-27 11:15:22.600,12.35825121,76.59601997,5
18-07-27 11:15:22.800,12.358248873333,76.596020571667,6
18-07-27 11:15:23.000,12.358247358333,76.596019171667,3
18-07-27 11:15:23.200,12.35824597,76.59601774,2
18-07-27 11:15:23.400,12.35824446,76.596017698333,3
18-07-27 11:15:23.600,12.358242615,76.596017426667,4
18-07-27 11:15:23.800,12.358240873333,76.59601744,4
18-07-27 11:15:24.000,12.35823868,76.596017016667,5
18-07-27 11:15:24.200,12.358236155,76.596016121667,5
18-07-27 11:15:24.400,12.358234056667,76.59601537,4
18-07-27 11:15:24.600,12.358232013333,76.596014785,4
18-07-27 11:15:24.800,12.358230081667,76.596014408333,4
18-07-27 11:15:25.000,12.358228406667,76.596013385,2
18-07-27 11:15:25.200,12.358226203333,76.596012133333,3
18-07-27 11:15:25.400,12.358223975,76.596012125,5
18-07-27 11:15:25.600,12.35822237,76.596012128333,3
18-07-27 11:15:25.800,12.358220358333,76.59601155,3
18-07-27 11:15:26.000,12.35821869,76.596010761667,3
18-07-27 11:15:26.200,12.358216335,76.596009651667,4
18-07-27 11:15:26.400,12.358214598333,76.596009175,3
18-07-27 11:15:26.600,12.358212805,76.596009695,4
18-07-27 11:15:26.800,12.358210553333,76.596009685,5
18-07-27 11:15:27.000,12.358208546667,76.596010581667,3
18-07-27 11:15:27.200,12.358206286667,76.596010973333,4
18-07-27 11:15:27.400,12.358204685,76.596011081667,2
18-07-27 11:15:27.600,12.35820283,76.596011246667,3
18-07-27 11:15:27.800,12.358201685,76.596012456667,2
18-07-27 11:15:28.000,12.358200801667,76.596012875,2
18-07-27 11:15:28.200,12.358199958333,76.596013546667,2
18-07-27 11:15:28.400,12.358199295,76.596013855,2
18-07-27 11:15:28.600,12.358199066667,76.596014243333,1
18-07-27 11:15:28.800,12.358199126667,76.59601545,2
18-07-27 11:15:29.000,12.358199168333,76.596016586667,2
18-07-27 11:15:29.200,12.358199233333,76.59601796,3
18-07-27 11:15:29.400,12.358198705,76.596018978333,3
18-07-27 11:15:29.600,12.358199123333,76.596020121667,3
18-07-27 11:15:29.800,12.358199626667,76.596023181667,4
18-07-27 11:15:30.000,12.35820102,76.59602546,6
18-07-27 11:15:30.200,12.358201553333,76.59602784,4
18-07-27 11:15:30.400,12.358201155,76.596031495,3
18-07-27 11:15:30.600,12.358200855,76.596032998333,3
18-07-27 11:15:30.800,12.358201251667,76.596034545,2
18-07-27 11:15:31.000,12.358201441667,76.596035966667,2
18-07-27 11:15:31.200,12.358201875,76.596037806667,4
18-07-27 11:15:31.400,12.358202223333,76.596039626667,4
18-07-27 11:15:31.600,12.358202041667,76.596041103333,2
18-07-27 11:15:31.800,12.35820208,76.59604263,3
18-07-27 11:15:32.000,12.358202105,76.596044228333,3
18-07-27 11:15:32.200,12.358201985,76.596045558333,2
18-07-27 11:15:32.400,12.358202176667,76.596046835,2
18-07-27 11:15:32.600,12.358202438333,76.596048141667,3
18-07-27 11:15:32.800,12.358202801667,76.596049585,3
18-07-27 11:15:33.000,12.358202971667,76.596050713333,2
18-07-27 11:15:33.200,12.358202973333,76.596051713333,2
18-07-27 11:15:33.400,12.35820287,76.596052663333,2
18-07-27 11:15:33.600,12.358202773333,76.596053316667,1
18-07-27 11:15:33.800,12.358203016667,76.596053468333,1
18-07-27 11:15:34.000,12.358203316667,76.596053373333,1
18-07-27 11:15:34.200,12.358203755,76.596053235,1
18-07-27 11:15:34.400,12.358203195,76.59605354,2
18-07-27 11:15:34.600,12.358203696667,76.596053576667,2
18-07-27 11:15:34.800,12.358203963333,76.596053738333,1
18-07-27 11:15:35.000,12.358204231667,76.596054406667,2
18-07-27 11:15:35.200,12.358204468333,76.5960556,3
18-07-27 11:15:35.400,12.35820448,76.596057105,3
18-07-27 11:15:35.600,12.358204793333,76.596058358333,2
18-07-27 11:15:35.800,12.358202733333,76.596059046667,2
18-07-27 11:15:36.000,12.358202096667,76.596059835,2
18-07-27 11:15:36.200,12.35820083,76.596060508333,4
18-07-27 11:15:36.400,12.358200181667,76.596061196667,3
18-07-27 11:15:36.600,12.358199865,76.596061495,0
18-07-27 11:15:36.800,12.358199803333,76.596061578333,0
18-07-27 11:15:37.000,12.35819955,76.596061658333,0
18-07-27 11:15:37.200,12.358199165,76.596061686667,1
18-07-27 11:15:37.400,12.358199178333,76.596061741667,0
18-07-27 11:15:37.600,12.358199343333,76.596062856667,2
18-07-27 11:15:37.800,12.358199651667,76.596064303333,3
18-07-27 11:15:38.000,12.358200371667,76.596066096667,5
18-07-27 11:15:38.200,12.358200316667,76.596066281667,2
18-07-27 11:15:38.400,12.358200905,76.596067076667,2
18-07-27 11:15:38.600,12.358203886667,76.5960692,3
18-07-27 11:15:38.800,12.358203763333,76.596070693333,3
18-07-27 11:15:39.000,12.358203775,76.596072125,3
18-07-27 11:15:39.200,12.358204141667,76.59607353,3
18-07-27 11:15:39.400,12.358204383333,76.596075315,4
18-07-27 11:15:39.600,12.358204071667,76.596076973333,4
18-07-27 11:15:39.800,12.358203815,76.59607849,3
18-07-27 11:15:40.000,12.358203093333,76.596080011667,4
18-07-27 11:15:40.200,12.3582021,76.596081405,3
18-07-27 11:15:40.400,12.358202076667,76.596082948333,3
18-07-27 11:15:40.600,12.358202213333,76.596084595,3
18-07-27 11:15:40.800,12.358202253333,76.59608636,4
18-07-27 11:15:41.000,12.358202235,76.596087911667,3
18-07-27 11:15:41.200,12.35820208,76.596089138333,2
18-07-27 11:15:41.400,12.358201975,76.596090456667,3
18-07-27 11:15:41.600,12.358201983333,76.596091923333,3
18-07-27 11:15:41.800,12.358201756667,76.596093376667,3
18-07-27 11:15:42.000,12.358201691667,76.596094916667,3
18-07-27 11:15:42.200,12.358201841667,76.596096373333,2
18-07-27 11:15:42.400,12.358202215,76.596098193333,4
18-07-27 11:15:42.600,12.358202345,76.596100051667,4
18-07-27 11:15:42.800,12.3582017,76.596103605,3
18-07-27 11:15:43.000,12.358201508333,76.59610504,3
18-07-27 11:15:43.200,12.358201411667,76.596106555,3
18-07-27 11:15:43.400,12.358201656667,76.596107993333,3
18-07-27 11:15:43.600,12.358201915,76.596109466667,3
18-07-27 11:15:43.800,12.358202008333,76.596110883333,3
18-07-27 11:15:44.000,12.358202328333,76.596112453333,4
18-07-27 11:15:44.200,12.35820244,76.596114,3
18-07-27 11:15:44.400,12.358202383333,76.596115235,2
18-07-27 11:15:44.600,12.35820236,76.596116736667,3
18-07-27 11:15:44.800,12.358202275,76.596118318333,3
18-07-27 11:15:45.000,12.35820229,76.596119561667,2
18-07-27 11:15:45.200,12.358202361667,76.596120825,2
18-07-27 11:15:45.400,12.358202551667,76.596122305,3
18-07-27 11:15:45.600,12.358202701667,76.596123716667,3
18-07-27 11:15:45.800,12.358202896667,76.596124976667,2
18-07-27 11:15:46.000,12.3582032,76.59612614,2
18-07-27 11:15:46.200,12.358203176667,76.59612742,3
18-07-27 11:15:46.400,12.358203731667,76.596129591667,3
18-07-27 11:15:46.600,12.358203905,76.596130965,3
18-07-27 11:15:46.800,12.358204145,76.59613283,3
18-07-27 11:15:47.000,12.35820439,76.596134578333,3
18-07-27 11:15:47.200,12.358204463333,76.596136535,4
18-07-27 11:15:47.400,12.358204155,76.596138211667,3
18-07-27 11:15:47.600,12.358203883333,76.596139833333,3
18-07-27 11:15:47.800,12.358203675,76.596141303333,2
18-07-27 11:15:48.000,12.35820337,76.596140566667,2
18-07-27 11:15:48.200,12.358203541667,76.596142186667,3
18-07-27 11:15:48.400,12.358204206667,76.596144216667,5
18-07-27 11:15:48.600,12.35820432,76.59614593,3
18-07-27 11:15:48.800,12.358204521667,76.596147595,3
18-07-27 11:15:49.000,12.358204421667,76.596149355,3
18-07-27 11:15:49.200,12.358202808333,76.596153005,3
18-07-27 11:15:49.400,12.358202865,76.596154328333,2
18-07-27 11:15:49.600,12.358202641667,76.596155705,3
18-07-27 11:15:49.800,12.35820297,76.596157468333,4
18-07-27 11:15:50.000,12.35820309,76.596158901667,3
18-07-27 11:15:50.200,12.35820332,76.596160223333,2
18-07-27 11:15:50.400,12.358202468333,76.596161496667,3
18-07-27 11:15:50.600,12.358202453333,76.596162953333,3
18-07-27 11:15:50.800,12.35820244,76.596164281667,3
18-07-27 11:15:51.000,12.358202323333,76.59616568,3
18-07-27 11:15:51.200,12.35820253,76.596167396667,4
18-07-27 11:15:51.400,12.358202421667,76.596168891667,3
18-07-27 11:15:51.600,12.358202435,76.596170183333,2
18-07-27 11:15:51.800,12.358202298333,76.596171893333,4
18-07-27 11:15:52.000,12.358201991667,76.596173716667,4
18-07-27 11:15:52.200,12.35820158,76.596173546667,3
18-07-27 11:15:52.400,12.35820165,76.596175016667,3
18-07-27 11:15:52.600,12.358201918333,76.596176736667,4
18-07-27 11:15:52.800,12.358202178333,76.596178678333,4
18-07-27 11:15:53.000,12.358202265,76.596180331667,3
18-07-27 11:15:53.200,12.358202331667,76.596181941667,3
18-07-27 11:15:53.400,12.358202191667,76.596183565,3
18-07-27 11:15:53.600,12.358201861667,76.596184971667,3
18-07-27 11:15:53.800,12.358201628333,76.596186295,2
18-07-27 11:15:54.000,12.35820091,76.596189686667,3
18-07-27 11:15:54.200,12.358202043333,76.596189748333,4
18-07-27 11:15:54.400,12.358200768333,76.596193135,3
18-07-27 11:15:54.600,12.358202043333,76.596192995,3
18-07-27 11:15:54.800,12.358201826667,76.596194561667,3
18-07-27 11:15:55.000,12.358201663333,76.596196065,3
18-07-27 11:15:55.200,12.358199306667,76.596199181667,3
18-07-27 11:15:55.400,12.35819918,76.596200953333,4
18-07-27 11:15:55.600,12.358199536667,76.596203131667,5
18-07-27 11:15:55.800,12.35819954,76.5962049,3
18-07-27 11:15:56.000,12.358199311667,76.59620648,3
18-07-27 11:15:56.200,12.358199076667,76.596208113333,3
18-07-27 11:15:56.400,12.358199123333,76.59620971,3
18-07-27 11:15:56.600,12.358199281667,76.596211326667,3
18-07-27 11:15:56.800,12.358199353333,76.596213083333,4
18-07-27 11:15:57.000,12.358199443333,76.596215,4
18-07-27 11:15:57.200,12.358199448333,76.596216688333,3
18-07-27 11:15:57.400,12.35819938,76.596218211667,2
18-07-27 11:15:57.600,12.358199616667,76.59622005,4
18-07-27 11:15:57.800,12.358199493333,76.596221723333,4
18-07-27 11:15:58.000,12.35819941,76.596223266667,3
18-07-27 11:15:58.200,12.358199521667,76.596224758333,3
18-07-27 11:15:58.400,12.358199698333,76.59622649,4
18-07-27 11:15:58.600,12.35819996,76.596227866667,3
18-07-27 11:15:58.800,12.358200235,76.596229165,2
18-07-27 11:15:59.000,12.358200561667,76.596230583333,3
18-07-27 11:15:59.200,12.358200621667,76.596232145,3
18-07-27 11:15:59.400,12.358200846667,76.596233398333,2
18-07-27 11:15:59.600,12.35820125,76.596234423333,2
18-07-27 11:15:59.800,12.358201925,76.596235616667,3
18-07-27 11:16:00.000,12.35820285,76.596236926667,3
18-07-27 11:16:00.200,12.358201626667,76.596237615,3
18-07-27 11:16:00.400,12.358202271667,76.596238675,2
18-07-27 11:16:00.600,12.35820309,76.596239816667,3
18-07-27 11:16:00.800,12.358203936667,76.59624115,3
18-07-27 11:16:01.000,12.358204866667,76.596242265,3
18-07-27 11:16:01.200,12.358208021667,76.596244118333,3
18-07-27 11:16:01.400,12.358209076667,76.596245241667,3
18-07-27 11:16:01.600,12.358210278333,76.596246125,4
18-07-27 11:16:01.800,12.358211156667,76.596246918333,2
18-07-27 11:16:02.000,12.358211888333,76.596247795,2
18-07-27 11:16:02.200,12.358212815,76.596248676667,3
18-07-27 11:16:02.400,12.358213848333,76.596249415,3
18-07-27 11:16:02.600,12.358214778333,76.596249993333,2
18-07-27 11:16:02.800,12.3582158,76.596250521667,3
18-07-27 11:16:03.000,12.358217196667,76.59625111,4
18-07-27 11:16:03.200,12.358218541667,76.596251545,4
18-07-27 11:16:03.400,12.358219435,76.596251801667,2
18-07-27 11:16:03.600,12.358220353333,76.596251998333,1
18-07-27 11:16:03.800,12.358221356667,76.596252308333,2
18-07-27 11:16:04.000,12.358222326667,76.596252513333,2
18-07-27 11:16:04.200,12.358223416667,76.596252738333,2
18-07-27 11:16:04.400,12.358224985,76.596252746667,3
18-07-27 11:16:04.600,12.35822678,76.596252806667,4
18-07-27 11:16:04.800,12.35822817,76.596252795,2
18-07-27 11:16:05.000,12.35822961,76.596252818333,2
18-07-27 11:16:05.200,12.358231065,76.596252893333,3
18-07-27 11:16:05.400,12.358232548333,76.596252708333,3
18-07-27 11:16:05.600,12.358233511667,76.596252468333,2
18-07-27 11:16:05.800,12.358234875,76.596252038333,3
18-07-27 11:16:06.000,12.35823645,76.596251268333,4
18-07-27 11:16:06.200,12.358238336667,76.596250918333,4
18-07-27 11:16:06.400,12.358239595,76.596250421667,3
18-07-27 11:16:06.600,12.358240896667,76.596249903333,3
18-07-27 11:16:06.800,12.358242171667,76.596249206667,3
18-07-27 11:16:07.000,12.358243035,76.596248736667,2
18-07-27 11:16:07.200,12.358243953333,76.596248185,2
18-07-27 11:16:07.400,12.358245136667,76.596247338333,3
18-07-27 11:16:07.600,12.358245605,76.596246433333,2
18-07-27 11:16:07.800,12.358246016667,76.596245803333,1
18-07-27 11:16:08.000,12.35824662,76.596244853333,3
18-07-27 11:16:08.200,12.35824751,76.596243985,3
18-07-27 11:16:08.400,12.358248408333,76.596243048333,4
18-07-27 11:16:08.600,12.358249065,76.596242298333,2
18-07-27 11:16:08.800,12.358249618333,76.596241371667,2
18-07-27 11:16:09.000,12.358250478333,76.596240148333,4
18-07-27 11:16:09.200,12.35825115,76.596239255,2
18-07-27 11:16:09.400,12.35825185,76.596238331667,2
18-07-27 11:16:09.600,12.358252515,76.596237158333,3
18-07-27 11:16:09.800,12.35825326,76.596236118333,3
18-07-27 11:16:10.000,12.358253935,76.596234656667,4
18-07-27 11:16:10.200,12.358254551667,76.596233753333,2
18-07-27 11:16:10.400,12.358255535,76.596232791667,3
18-07-27 11:16:10.600,12.358256451667,76.596231436667,4
18-07-27 11:16:10.800,12.358257188333,76.596230306667,3
18-07-27 11:16:11.000,12.358258053333,76.596229201667,3
18-07-27 11:16:11.200,12.358258835,76.596227965,3
18-07-27 11:16:11.400,12.358259873333,76.596226943333,3
18-07-27 11:16:11.600,12.358260775,76.596225831667,3
18-07-27 11:16:11.800,12.358261556667,76.596224893333,2
18-07-27 11:16:12.000,12.358262676667,76.596223561667,4
18-07-27 11:16:12.200,12.358263381667,76.596222293333,3
18-07-27 11:16:12.400,12.358264033333,76.59622134,2
18-07-27 11:16:12.600,12.358264763333,76.596220371667,2
18-07-27 11:16:12.800,12.358265761667,76.596218991667,4
18-07-27 11:16:13.000,12.358266638333,76.596217933333,3
18-07-27 11:16:13.200,12.358267316667,76.596216998333,2
18-07-27 11:16:13.400,12.358267988333,76.596216015,2
18-07-27 11:16:13.600,12.358268566667,76.596214653333,3
18-07-27 11:16:13.800,12.358269338333,76.596213496667,3
18-07-27 11:16:14.000,12.358269961667,76.596212368333,3
18-07-27 11:16:14.200,12.358270671667,76.596211415,2
18-07-27 11:16:14.400,12.358271345,76.596210233333,3
18-07-27 11:16:14.600,12.35827181,76.596209316667,2
18-07-27 11:16:14.800,12.358272331667,76.59620811,3
18-07-27 11:16:15.000,12.358273026667,76.596206788333,4
18-07-27 11:16:15.200,12.358273561667,76.596205301667,3
18-07-27 11:16:15.400,12.358274121667,76.596204313333,2
18-07-27 11:16:15.600,12.358276853333,76.596202616667,3
18-07-27 11:16:15.800,12.358275671667,76.596201846667,4
18-07-27 11:16:16.000,12.35827633,76.596200665,3
18-07-27 11:16:16.200,12.358276951667,76.596199496667,3
18-07-27 11:16:16.400,12.35827997,76.596197641667,3
18-07-27 11:16:16.600,12.358280653333,76.596196208333,3
18-07-27 11:16:16.800,12.35828129,76.596195146667,2
18-07-27 11:16:17.000,12.358281865,76.596194115,2
18-07-27 11:16:17.200,12.358282345,76.596192816667,3
18-07-27 11:16:17.400,12.358283031667,76.596191311667,4
18-07-27 11:16:17.600,12.358283618333,76.596190038333,3
18-07-27 11:16:17.800,12.358284161667,76.596189058333,2
18-07-27 11:16:18.000,12.35828288,76.596189028333,3
18-07-27 11:16:18.200,12.35828547,76.596186475,3
18-07-27 11:16:18.400,12.358286435,76.596185426667,3
18-07-27 11:16:18.600,12.358286963333,76.596184498333,2
18-07-27 11:16:18.800,12.358287558333,76.59618316,3
18-07-27 11:16:19.000,12.358288381667,76.596181918333,3
18-07-27 11:16:19.200,12.358289125,76.596181045,2
18-07-27 11:16:19.400,12.358289801667,76.59617993,3
18-07-27 11:16:19.600,12.358290661667,76.596178685,3
18-07-27 11:16:19.800,12.358291251667,76.596177213333,3
